DATETIME,price
1993-09-14 23:00:00,46.25
1993-09-15 23:00:00,46.375
1993-09-16 23:00:00,46.1875
1993-09-17 23:00:00,45.8125
1993-09-20 23:00:00,45.4375
1993-09-21 23:00:00,45.28125
1993-09-22 23:00:00,45.65625
1993-09-23 23:00:00,45.90625
1993-09-24 23:00:00,45.78125
1993-09-27 23:00:00,46.28125
1993-09-28 23:00:00,46.1875
1993-09-29 23:00:00,46.03125
1993-09-30 23:00:00,45.9375
1993-10-01 23:00:00,46.15625
1993-10-04 23:00:00,46.21875
1993-10-05 23:00:00,46.15625
1993-10-06 23:00:00,46.125
1993-10-07 23:00:00,46
1993-10-08 23:00:00,46.0625
1993-10-11 23:00:00,46.15625
1993-10-12 23:00:00,46.21875
1993-10-13 23:00:00,46.21875
1993-10-14 23:00:00,46.8125
1993-10-15 23:00:00,47.0625
1993-10-18 23:00:00,46.9375
1993-10-19 23:00:00,46.59375
1993-10-20 23:00:00,46.65625
1993-10-21 23:00:00,46.59375
1993-10-22 23:00:00,46.375
1993-10-25 23:00:00,46.5
1993-10-26 23:00:00,46.46875
1993-10-27 23:00:00,46.5
1993-10-28 23:00:00,46.84375
1993-10-29 23:00:00,46.84375
1993-11-01 23:00:00,46.96875
1993-11-02 23:00:00,46.9375
1993-11-03 23:00:00,46.34375
1993-11-04 23:00:00,45.84375
1993-11-05 23:00:00,46.0625
1993-11-08 23:00:00,46.125
1993-11-09 23:00:00,46.15625
1993-11-10 23:00:00,46.5
1993-11-11 23:00:00,46.375
1993-11-12 23:00:00,46.59375
1993-11-15 23:00:00,46.5625
1993-11-16 23:00:00,46.78125
1993-11-17 23:00:00,46.53125
1993-11-18 23:00:00,46.40625
1993-11-19 23:00:00,46.3125
1993-11-22 23:00:00,46.03125
1993-11-23 23:00:00,46.28125
1993-11-24 23:00:00,46.46875
1993-11-26 23:00:00,46.5
1993-11-29 23:00:00,46.3125
1993-11-30 23:00:00,46.34375
1993-12-01 23:00:00,46.40625
1993-12-02 23:00:00,46.53125
1993-12-03 23:00:00,46.71875
1993-12-06 23:00:00,46.875
1993-12-07 23:00:00,46.84375
1993-12-08 23:00:00,46.84375
1993-12-09 23:00:00,46.6875
1993-12-10 23:00:00,46.59375
1993-12-13 23:00:00,46.875
1993-12-14 23:00:00,46.53125
1993-12-15 23:00:00,46.46875
1993-12-16 23:00:00,46.625
1993-12-17 23:00:00,46.5625
1993-12-20 23:00:00,46.625
1993-12-21 23:00:00,46.46875
1993-12-22 23:00:00,46.78125
1993-12-23 23:00:00,46.75
1993-12-27 23:00:00,47
1993-12-28 23:00:00,47.09375
1993-12-29 23:00:00,47.03125
1993-12-30 23:00:00,46.84375
1993-12-31 23:00:00,46.59375
1994-01-03 23:00:00,46.46875
1994-01-04 23:00:00,46.65625
1994-01-05 23:00:00,46.75
1994-01-06 23:00:00,46.75
1994-01-07 23:00:00,47.03125
1994-01-10 23:00:00,47.59375
1994-01-11 23:00:00,47.5
1994-01-12 23:00:00,47.34375
1994-01-13 23:00:00,47.21875
1994-01-14 23:00:00,47.40625
1994-01-17 23:00:00,47.40625
1994-01-18 23:00:00,47.46875
1994-01-19 23:00:00,47.34375
1994-01-20 23:00:00,47.46875
1994-01-21 23:00:00,47.375
1994-01-24 23:00:00,47.1875
1994-01-25 23:00:00,47.1875
1994-01-26 23:00:00,47.3125
1994-01-27 23:00:00,47.75
1994-01-28 23:00:00,47.875
1994-01-31 23:00:00,48.21875
1994-02-01 23:00:00,47.96875
1994-02-02 23:00:00,48.28125
1994-02-03 23:00:00,48.0625
1994-02-04 23:00:00,46.96875
1994-02-07 23:00:00,47.1875
1994-02-08 23:00:00,47.21875
1994-02-09 23:00:00,47.40625
1994-02-10 23:00:00,47
1994-02-11 23:00:00,47.15625
1994-02-14 23:00:00,47.21875
1994-02-15 23:00:00,47.46875
1994-02-16 23:00:00,47.4375
1994-02-17 23:00:00,47.15625
1994-02-18 23:00:00,46.875
1994-02-22 23:00:00,47.34375
1994-02-23 23:00:00,47.21875
1994-02-24 23:00:00,46.59375
1994-02-25 23:00:00,46.8125
1994-02-28 23:00:00,46.8125
1994-03-01 23:00:00,46.625
1994-03-02 23:00:00,46.6875
1994-03-03 23:00:00,46.5625
1994-03-04 23:00:00,46.6875
1994-03-07 23:00:00,46.9375
1994-03-08 23:00:00,46.75
1994-03-09 23:00:00,46.96875
1994-03-10 23:00:00,46.59375
1994-03-11 23:00:00,46.84375
1994-03-14 23:00:00,46.90625
1994-03-15 23:00:00,46.875
1994-03-16 23:00:00,47.25
1994-03-17 23:00:00,47.25
1994-03-18 23:00:00,46.96875
1994-03-21 23:00:00,46.84375
1994-03-22 23:00:00,46.96875
1994-03-23 23:00:00,46.9375
1994-03-24 23:00:00,46.375
1994-03-25 23:00:00,45.9375
1994-03-28 23:00:00,46
1994-03-29 23:00:00,45.09375
1994-03-30 23:00:00,44.46875
1994-03-31 23:00:00,44.59375
1994-04-04 23:00:00,43.90625
1994-04-05 23:00:00,44.8125
1994-04-06 23:00:00,44.8125
1994-04-07 23:00:00,45.03125
1994-04-08 23:00:00,44.6875
1994-04-11 23:00:00,44.875
1994-04-12 23:00:00,44.8125
1994-04-13 23:00:00,44.578125
1994-04-14 23:00:00,44.59375
1994-04-15 23:00:00,44.59375
1994-04-18 23:00:00,44.296875
1994-04-19 23:00:00,44.359375
1994-04-20 23:00:00,44.3125
1994-04-21 23:00:00,44.90625
1994-04-22 23:00:00,44.859375
1994-04-25 23:00:00,45.328125
1994-04-26 23:00:00,45.28125
1994-04-28 23:00:00,44.953125
1994-04-29 23:00:00,45.09375
1994-05-02 23:00:00,45.375
1994-05-03 23:00:00,45.328125
1994-05-04 23:00:00,45.25
1994-05-05 23:00:00,45.1875
1994-05-06 23:00:00,44.75
1994-05-09 23:00:00,44.359375
1994-05-10 23:00:00,44.703125
1994-05-11 23:00:00,44.296875
1994-05-12 23:00:00,44.515625
1994-05-13 23:00:00,44.515625
1994-05-16 23:00:00,44.53125
1994-05-17 23:00:00,45.1875
1994-05-18 23:00:00,45.515625
1994-05-19 23:00:00,45.734375
1994-05-20 23:00:00,45.5625
1994-05-23 23:00:00,45.484375
1994-05-24 23:00:00,45.671875
1994-05-25 23:00:00,45.796875
1994-05-26 23:00:00,45.828125
1994-05-27 23:00:00,45.875
1994-05-31 23:00:00,45.8125
1994-06-01 23:00:00,46.015625
1994-06-02 23:00:00,45.96875
1994-06-03 23:00:00,46.234375
1994-06-06 23:00:00,46.21875
1994-06-07 23:00:00,46.15625
1994-06-08 23:00:00,45.78125
1994-06-09 23:00:00,46.03125
1994-06-10 23:00:00,46.109375
1994-06-13 23:00:00,46.171875
1994-06-14 23:00:00,46.53125
1994-06-15 23:00:00,46.34375
1994-06-16 23:00:00,46.4375
1994-06-17 23:00:00,45.875
1994-06-20 23:00:00,45.484375
1994-06-21 23:00:00,45.09375
1994-06-22 23:00:00,45.265625
1994-06-23 23:00:00,45
1994-06-24 23:00:00,44.0625
1994-06-27 23:00:00,44.828125
1994-06-28 23:00:00,44.609375
1994-06-29 23:00:00,44.75
1994-06-30 23:00:00,44.46875
1994-07-01 23:00:00,44.5625
1994-07-05 23:00:00,44.796875
1994-07-06 23:00:00,44.734375
1994-07-07 23:00:00,44.921875
1994-07-08 23:00:00,44.90625
1994-07-11 23:00:00,44.75
1994-07-12 23:00:00,44.8125
1994-07-13 23:00:00,44.890625
1994-07-14 23:00:00,45.375
1994-07-15 23:00:00,45.390625
1994-07-18 23:00:00,45.46875
1994-07-19 23:00:00,45.375
1994-07-20 23:00:00,45.171875
1994-07-21 23:00:00,45.265625
1994-07-22 23:00:00,45.34375
1994-07-25 23:00:00,45.40625
1994-07-26 23:00:00,45.359375
1994-07-27 23:00:00,45.359375
1994-07-28 23:00:00,45.453125
1994-07-29 23:00:00,45.90625
1994-08-01 23:00:00,46.125
1994-08-02 23:00:00,46.1875
1994-08-03 23:00:00,46.203125
1994-08-04 23:00:00,45.9375
1994-08-05 23:00:00,45.78125
1994-08-08 23:00:00,45.890625
1994-08-09 23:00:00,45.96875
1994-08-10 23:00:00,46.140625
1994-08-11 23:00:00,45.96875
1994-08-12 23:00:00,46.328125
1994-08-15 23:00:00,46.3125
1994-08-16 23:00:00,46.640625
1994-08-17 23:00:00,46.609375
1994-08-18 23:00:00,46.453125
1994-08-19 23:00:00,46.421875
1994-08-22 23:00:00,46.375
1994-08-23 23:00:00,46.640625
1994-08-24 23:00:00,47.140625
1994-08-25 23:00:00,47.015625
1994-08-26 23:00:00,47.6875
1994-08-29 23:00:00,47.65625
1994-08-30 23:00:00,47.78125
1994-08-31 23:00:00,47.65625
1994-09-01 23:00:00,47.5
1994-09-02 23:00:00,47.296875
1994-09-06 23:00:00,47.3125
1994-09-07 23:00:00,47.265625
1994-09-08 23:00:00,47.5
1994-09-09 23:00:00,47
1994-09-12 23:00:00,46.859375
1994-09-13 23:00:00,47
1994-09-14 23:00:00,47.046875
1994-09-15 23:00:00,47.640625
1994-09-16 23:00:00,47.015625
1994-09-19 23:00:00,47.0625
1994-09-20 23:00:00,46.171875
1994-09-21 23:00:00,46.171875
1994-09-22 23:00:00,46.0625
1994-09-23 23:00:00,45.90625
1994-09-26 23:00:00,46.140625
1994-09-27 23:00:00,46.109375
1994-09-28 23:00:00,46.46875
1994-09-29 23:00:00,46.234375
1994-09-30 23:00:00,46.171875
